Salesid,CustomerID,ProductID,OrderID,Quantity,UnitPrice,TotalPrice
41306,7011,426,41306,10,776.54,7765.4
41307,6309,615,41307,9,935.16,8416.44
41308,5968,239,41308,10,71.01,710.1
41309,3732,928,41309,9,85.48,769.32
41310,4135,689,41310,8,993.56,7948.48
41311,6912,524,41311,6,251.75,1510.5
41312,4344,784,41312,9,313.83,2824.47
41313,3456,645,41313,6,207.75,1246.5
41314,1253,749,41314,4,32.28,129.12
41315,9312,532,41315,10,466.67,4666.7
41316,9375,235,41316,4,43.99,175.96
41317,7407,909,41317,7,583.12,4081.84
41318,8098,498,41318,6,171.27,1027.62
41319,9382,167,41319,3,979.79,2939.37
41320,9458,289,41320,4,866.88,3467.52
41321,7570,863,41321,5,39.52,197.6
41322,2644,510,41322,1,122.7,122.7
41323,7798,609,41323,3,852.64,2557.92
41324,6837,554,41324,5,142.74,713.7
41325,9571,974,41325,1,534.2,534.2
41326,7406,794,41326,7,840.22,5881.54
41327,6362,841,41327,6,945.5,5673.0
41328,1829,873,41328,2,299.53,599.06
41329,3628,451,41329,5,984.36,4921.8
41330,4519,144,41330,8,312.36,2498.88
41331,6177,743,41331,3,570.83,1712.49
41332,6364,456,41332,8,147.41,1179.28
41333,7096,325,41333,9,103.18,928.62
41334,8266,300,41334,5,533.36,2666.8
41335,8907,664,41335,5,232.71,1163.55
41336,3848,482,41336,1,703.09,703.09
41337,5694,314,41337,5,541.33,2706.65
41338,5536,585,41338,6,794.68,4768.08
41339,9965,462,41339,1,326.43,326.43
41340,6823,240,41340,10,957.89,9578.9
41341,4746,957,41341,2,358.99,717.98
41342,3320,141,41342,10,658.79,6587.9
41343,4683,137,41343,9,408.89,3680.01
41344,6237,641,41344,9,375.31,3377.79
41345,1624,893,41345,2,676.56,1353.12
41346,5446,882,41346,2,738.87,1477.74
41347,9848,253,41347,9,320.56,2885.04
41348,6579,931,41348,2,808.34,1616.68
41349,5511,564,41349,1,603.89,603.89
41350,9879,239,41350,5,936.55,4682.75
41351,5527,437,41351,10,289.37,2893.7
41352,3136,290,41352,8,67.74,541.92
41353,8476,458,41353,3,75.21,225.63
41354,6592,555,41354,9,946.21,8515.89
41355,1856,123,41355,6,203.45,1220.7
41356,9674,719,41356,10,946.33,9463.3
41357,2706,356,41357,8,160.41,1283.28
41358,5929,989,41358,5,235.73,1178.65
41359,1915,879,41359,9,243.39,2190.51
41360,1629,502,41360,7,751.41,5259.87
41361,6938,909,41361,1,922.54,922.54
41362,2690,406,41362,5,195.95,979.75
41363,7444,140,41363,4,60.36,241.44
41364,8166,933,41364,9,49.01,441.09
41365,4916,431,41365,9,280.19,2521.71
41366,3214,428,41366,6,550.26,3301.56
41367,6167,596,41367,8,369.05,2952.4
41368,1088,413,41368,5,881.3,4406.5
41369,2464,672,41369,4,261.88,1047.52
41370,4380,306,41370,1,983.72,983.72
41371,9519,694,41371,4,334.34,1337.36
41372,4241,241,41372,3,847.89,2543.67
41373,9547,644,41373,10,440.62,4406.2
41374,4585,780,41374,6,661.01,3966.06
41375,9821,247,41375,9,27.87,250.83
41376,1136,843,41376,9,268.25,2414.25
41377,8652,802,41377,2,545.31,1090.62
41378,2434,383,41378,10,193.03,1930.3
41379,7986,304,41379,10,825.94,8259.4
41380,4036,888,41380,3,256.07,768.21
41381,4820,771,41381,2,509.99,1019.98
41382,5586,331,41382,6,352.93,2117.58
41383,4299,731,41383,9,509.48,4585.32
41384,5920,889,41384,10,505.85,5058.5
41385,9791,419,41385,5,49.91,249.55
41386,7510,907,41386,2,64.69,129.38
41387,8057,601,41387,1,756.74,756.74
41388,9518,950,41388,7,895.27,6266.89
41389,8956,650,41389,3,918.43,2755.29
41390,4616,595,41390,4,564.75,2259.0
41391,1930,451,41391,10,276.4,2764.0
41392,5058,197,41392,9,292.08,2628.72
41393,7005,247,41393,2,364.48,728.96
41394,2199,240,41394,9,818.86,7369.74
41395,9818,984,41395,4,325.2,1300.8
41396,5528,695,41396,7,757.87,5305.09
41397,2856,155,41397,5,123.3,616.5
41398,1020,808,41398,1,411.54,411.54
41399,5377,738,41399,6,126.95,761.7
41400,2554,207,41400,9,607.5,5467.5
41401,7565,728,41401,9,93.53,841.77
41402,8857,181,41402,10,794.87,7948.7
41403,4159,364,41403,7,896.81,6277.67
41404,1935,210,41404,9,974.17,8767.53
41405,2462,434,41405,5,226.7,1133.5
41406,3477,788,41406,10,511.94,5119.4
41407,5506,427,41407,1,282.51,282.51
41408,8628,621,41408,6,544.82,3268.92
41409,7883,910,41409,3,343.66,1030.98
41410,2515,215,41410,2,109.72,219.44
41411,3049,874,41411,1,997.12,997.12
41412,7347,642,41412,3,798.08,2394.24
41413,3923,698,41413,7,42.86,300.02
41414,7038,382,41414,9,932.27,8390.43
41415,9427,219,41415,1,131.04,131.04
41416,2194,105,41416,8,47.72,381.76
41417,4546,655,41417,4,134.35,537.4
41418,3152,681,41418,8,496.37,3970.96
41419,9088,705,41419,2,859.24,1718.48
41420,5811,162,41420,3,924.76,2774.28
41421,9833,203,41421,1,808.71,808.71
41422,4379,739,41422,10,664.92,6649.2
41423,1946,837,41423,1,697.84,697.84
41424,4012,184,41424,7,401.65,2811.55
41425,8631,201,41425,5,700.12,3500.6
41426,7556,305,41426,1,389.37,389.37
41427,4627,934,41427,1,389.52,389.52
41428,4118,272,41428,3,114.96,344.88
41429,2796,755,41429,7,77.68,543.76
41430,5711,446,41430,1,789.74,789.74
41431,2783,960,41431,4,501.67,2006.68
41432,2333,174,41432,8,723.71,5789.68
41433,2973,112,41433,9,821.22,7390.98
41434,5054,812,41434,4,337.34,1349.36
41435,6194,204,41435,1,535.96,535.96
41436,6971,781,41436,2,649.69,1299.38
41437,7320,750,41437,5,638.7,3193.5
41438,7672,441,41438,4,168.67,674.68
41439,7156,746,41439,3,885.11,2655.33
41440,9360,534,41440,10,166.27,1662.7
41441,8995,643,41441,4,753.73,3014.92
41442,5208,656,41442,1,984.78,984.78
41443,2930,656,41443,7,317.82,2224.74
41444,5716,670,41444,9,779.14,7012.26
41445,9113,499,41445,1,760.17,760.17
41446,1334,256,41446,1,172.38,172.38
41447,2054,704,41447,7,175.66,1229.62
41448,8979,713,41448,3,313.91,941.73
41449,2095,743,41449,9,324.78,2923.02
41450,9106,916,41450,7,428.09,2996.63
41451,6552,589,41451,9,954.58,8591.22
41452,9790,790,41452,9,804.87,7243.83
41453,6231,828,41453,8,865.45,6923.6
41454,1936,700,41454,3,992.55,2977.65
41455,1460,748,41455,5,401.75,2008.75
41456,9626,895,41456,3,541.12,1623.36
41457,3984,103,41457,3,584.61,1753.83
41458,6459,470,41458,8,301.97,2415.76
41459,7481,840,41459,7,238.34,1668.38
41460,7732,391,41460,10,473.51,4735.1
41461,1419,341,41461,10,919.38,9193.8
41462,6240,993,41462,1,260.54,260.54
41463,9903,912,41463,1,332.94,332.94
41464,6251,137,41464,9,556.48,5008.32
41465,8861,562,41465,4,904.98,3619.92
41466,6165,948,41466,8,285.64,2285.12
41467,4417,552,41467,2,891.05,1782.1
41468,2359,705,41468,3,700.17,2100.51
41469,1716,479,41469,6,208.58,1251.48
41470,3024,376,41470,5,850.02,4250.1
41471,4957,779,41471,2,978.25,1956.5
41472,5121,110,41472,10,702.57,7025.7
41473,4948,579,41473,9,889.79,8008.11
41474,2135,930,41474,2,278.54,557.08
41475,5650,257,41475,2,473.21,946.42
41476,2065,336,41476,7,137.37,961.59
41477,8172,614,41477,4,949.97,3799.88
41478,4409,884,41478,4,339.33,1357.32
41479,8021,732,41479,8,74.76,598.08
41480,7384,489,41480,6,161.72,970.32
41481,7016,746,41481,8,91.14,729.12
41482,7316,800,41482,1,194.16,194.16
41483,2053,163,41483,4,316.67,1266.68
41484,5412,985,41484,4,434.47,1737.88
41485,9290,751,41485,4,789.19,3156.76
41486,7913,658,41486,8,112.2,897.6
41487,9158,929,41487,9,259.49,2335.41
41488,1562,952,41488,4,855.73,3422.92
41489,3945,971,41489,2,607.2,1214.4
41490,7146,903,41490,2,916.49,1832.98
41491,8170,819,41491,8,875.75,7006.0
41492,5156,840,41492,3,100.24,300.72
41493,1838,608,41493,4,183.91,735.64
41494,2844,705,41494,9,223.99,2015.91
41495,3183,879,41495,4,425.94,1703.76
41496,5703,400,41496,7,391.8,2742.6
41497,6553,495,41497,2,72.14,144.28
41498,4778,479,41498,7,140.69,984.83
41499,3109,539,41499,2,619.72,1239.44
41500,5479,158,41500,5,856.57,4282.85
41501,7648,758,41501,7,329.15,2304.05
41502,1221,711,41502,3,266.63,799.89
41503,2031,328,41503,7,595.84,4170.88
41504,8113,762,41504,8,759.51,6076.08
41505,7257,336,41505,3,700.81,2102.43
41506,3391,814,41506,4,839.84,3359.36
41507,5697,230,41507,7,133.14,931.98
41508,3677,885,41508,8,372.17,2977.36
41509,9554,857,41509,7,658.88,4612.16
41510,2100,136,41510,2,553.49,1106.98
41511,8101,680,41511,1,528.56,528.56
41512,3903,272,41512,1,548.63,548.63
41513,2370,784,41513,8,242.57,1940.56
41514,9692,388,41514,1,648.46,648.46
41515,2187,291,41515,2,338.42,676.84
41516,6919,880,41516,7,953.22,6672.54
41517,5364,235,41517,2,597.82,1195.64
41518,1919,366,41518,7,955.94,6691.58
41519,6992,444,41519,4,642.29,2569.16
41520,6926,200,41520,4,365.7,1462.8
41521,6538,903,41521,9,822.86,7405.74
41522,7510,648,41522,3,533.95,1601.85
41523,1243,241,41523,1,170.65,170.65
41524,4039,869,41524,10,743.18,7431.8
41525,3684,121,41525,4,392.02,1568.08
41526,9052,510,41526,9,396.07,3564.63
41527,4784,462,41527,3,26.82,80.46
41528,2828,703,41528,1,661.29,661.29
41529,8312,627,41529,10,367.75,3677.5
41530,7730,356,41530,5,641.5,3207.5
41531,5683,711,41531,7,121.01,847.07
41532,5644,596,41532,2,99.87,199.74
41533,3291,629,41533,2,65.72,131.44
41534,6320,793,41534,6,858.28,5149.68
41535,2220,458,41535,9,297.76,2679.84
41536,6467,461,41536,10,158.09,1580.9
41537,6996,709,41537,5,448.08,2240.4
41538,7881,997,41538,2,462.59,925.18
41539,4756,705,41539,1,83.8,83.8
41540,3807,375,41540,6,881.39,5288.34
41541,5234,229,41541,2,108.5,217.0
41542,9634,303,41542,6,525.25,3151.5
41543,4009,955,41543,2,82.48,164.96
41544,5157,918,41544,6,189.72,1138.32
41545,2188,629,41545,1,43.62,43.62
41546,7328,170,41546,6,921.75,5530.5
41547,6463,199,41547,5,18.55,92.75
41548,5036,581,41548,4,933.11,3732.44
41549,9899,701,41549,9,63.08,567.72
41550,1925,623,41550,6,502.61,3015.66
41551,1008,705,41551,5,162.8,814.0
41552,7315,584,41552,10,427.3,4273.0
41553,5516,841,41553,3,883.21,2649.63
41554,4421,421,41554,7,195.47,1368.29
41555,9893,393,41555,7,476.52,3335.64
41556,1345,292,41556,3,969.71,2909.13
41557,4286,365,41557,6,504.73,3028.38
41558,3485,813,41558,1,896.26,896.26
41559,3599,943,41559,9,589.67,5307.03
41560,9667,805,41560,8,311.26,2490.08
41561,7821,860,41561,4,696.55,2786.2
41562,7476,263,41562,10,651.7,6517.0
41563,9006,867,41563,9,624.41,5619.69
41564,2457,112,41564,6,183.82,1102.92
41565,5832,792,41565,7,270.95,1896.65
41566,4640,298,41566,5,462.76,2313.8
41567,8144,430,41567,8,192.71,1541.68
41568,9495,653,41568,7,924.85,6473.95
41569,9530,686,41569,7,929.15,6504.05
41570,2381,855,41570,9,870.72,7836.48
41571,1417,737,41571,5,60.18,300.9
41572,3530,283,41572,2,769.58,1539.16
41573,6353,474,41573,9,449.21,4042.89
41574,8994,957,41574,5,298.35,1491.75
41575,7597,764,41575,6,393.08,2358.48
41576,8314,918,41576,10,40.7,407.0
41577,4160,865,41577,4,164.19,656.76
41578,7353,914,41578,9,587.76,5289.84
41579,6370,537,41579,5,463.55,2317.75
41580,5450,138,41580,5,17.77,88.85
41581,7409,245,41581,5,109.34,546.7
41582,7766,185,41582,9,35.8,322.2
41583,2485,644,41583,10,808.62,8086.2
41584,7009,459,41584,2,764.86,1529.72
41585,2308,968,41585,7,802.38,5616.66
41586,6066,455,41586,9,920.84,8287.56
41587,7405,273,41587,3,412.69,1238.07
41588,4631,844,41588,2,424.3,848.6
41589,3715,542,41589,6,51.87,311.22
41590,9456,102,41590,10,562.13,5621.3
41591,7797,937,41591,10,58.13,581.3
41592,5715,706,41592,5,692.1,3460.5
41593,7469,926,41593,10,788.31,7883.1
41594,1388,770,41594,8,723.74,5789.92
41595,9142,679,41595,1,346.09,346.09
41596,8373,818,41596,3,115.79,347.37
41597,4873,125,41597,4,257.21,1028.84
41598,5717,105,41598,10,203.79,2037.9
41599,3349,346,41599,7,426.51,2985.57
41600,5633,200,41600,1,774.47,774.47
41601,3117,474,41601,10,946.63,9466.3
41602,9236,431,41602,10,893.47,8934.7
41603,9853,634,41603,5,922.9,4614.5
41604,9587,558,41604,7,903.61,6325.27
41605,2249,707,41605,1,713.68,713.68
41606,6714,219,41606,6,768.02,4608.12
41607,5573,511,41607,10,873.28,8732.8
41608,3082,326,41608,9,120.83,1087.47
41609,8013,365,41609,1,817.23,817.23
41610,6922,871,41610,3,955.25,2865.75
41611,6184,855,41611,7,591.51,4140.57
41612,4060,521,41612,9,357.08,3213.72
41613,3805,895,41613,10,455.93,4559.3
41614,1491,255,41614,3,189.35,568.05
41615,2660,223,41615,2,52.37,104.74
41616,6789,913,41616,1,283.16,283.16
41617,6800,824,41617,4,374.86,1499.44
41618,7681,371,41618,6,549.06,3294.36
41619,7269,455,41619,8,467.74,3741.92
41620,9761,439,41620,2,841.58,1683.16
41621,2623,365,41621,3,788.84,2366.52
41622,6003,598,41622,9,643.1,5787.9
41623,2807,532,41623,3,209.39,628.17
41624,5319,608,41624,8,839.28,6714.24
41625,4221,412,41625,3,642.14,1926.42
41626,8294,157,41626,2,631.07,1262.14
41627,9032,868,41627,8,820.99,6567.92
41628,9717,956,41628,10,824.16,8241.6
41629,5748,503,41629,3,487.15,1461.45
41630,2629,179,41630,2,887.88,1775.76
41631,8877,413,41631,8,856.12,6848.96
41632,8552,641,41632,5,764.9,3824.5
41633,7264,650,41633,6,884.02,5304.12
41634,3867,715,41634,10,958.38,9583.8
41635,8823,884,41635,6,251.74,1510.44
41636,7450,694,41636,8,418.92,3351.36
41637,4846,474,41637,8,250.75,2006.0
41638,4491,466,41638,1,876.54,876.54
41639,6145,565,41639,4,348.42,1393.68
41640,2023,728,41640,7,926.61,6486.27
41641,7815,489,41641,1,206.36,206.36
41642,9951,647,41642,5,80.83,404.15
41643,9827,649,41643,1,473.58,473.58
41644,9242,365,41644,3,408.79,1226.37
41645,3506,643,41645,5,392.35,1961.75
41646,1244,216,41646,7,554.29,3880.03
41647,1798,717,41647,10,470.61,4706.1
41648,1972,215,41648,6,188.74,1132.44
41649,2912,156,41649,6,543.18,3259.08
41650,1242,953,41650,4,868.56,3474.24
41651,9919,376,41651,2,837.95,1675.9
41652,9708,510,41652,10,648.87,6488.7
41653,7101,203,41653,8,391.49,3131.92
41654,8586,411,41654,5,75.67,378.35
41655,9226,555,41655,7,270.35,1892.45
41656,2382,757,41656,4,194.86,779.44
41657,4004,688,41657,3,516.53,1549.59
41658,1169,564,41658,6,684.7,4108.2
41659,5395,147,41659,9,121.31,1091.79
41660,7333,195,41660,7,953.75,6676.25
41661,6333,323,41661,3,143.17,429.51
41662,3404,639,41662,5,853.23,4266.15
41663,3077,411,41663,10,606.76,6067.6
41664,3253,778,41664,2,168.88,337.76
41665,3818,201,41665,5,94.44,472.2
41666,7425,756,41666,3,995.37,2986.11
41667,3551,311,41667,4,419.1,1676.4
41668,8397,887,41668,8,419.1,3352.8
41669,2702,951,41669,9,82.69,744.21
41670,7458,811,41670,1,709.45,709.45
41671,7080,969,41671,1,680.43,680.43
41672,8548,239,41672,10,238.48,2384.8
41673,4839,505,41673,2,774.1,1548.2
41674,6643,220,41674,8,961.1,7688.8
41675,2458,842,41675,5,33.81,169.05
41676,7226,616,41676,6,420.83,2524.98
41677,9770,732,41677,2,196.25,392.5
41678,8627,529,41678,5,441.11,2205.55
41679,2777,235,41679,5,261.68,1308.4
41680,8989,603,41680,3,239.64,718.92
41681,6169,609,41681,3,912.43,2737.29
41682,8891,431,41682,10,507.6,5076.0
41683,3689,436,41683,9,901.29,8111.61
41684,6478,541,41684,5,221.64,1108.2
41685,4221,394,41685,5,97.14,485.7
41686,2043,160,41686,10,609.25,6092.5
41687,1342,140,41687,8,44.33,354.64
41688,9992,172,41688,1,98.79,98.79
41689,4285,903,41689,9,963.36,8670.24
41690,2744,110,41690,9,561.6,5054.4
41691,5030,177,41691,4,942.45,3769.8
41692,7350,554,41692,2,361.52,723.04
41693,4969,151,41693,6,186.55,1119.3
41694,1930,387,41694,1,762.75,762.75
41695,9755,197,41695,6,75.07,450.42
41696,7417,734,41696,2,813.54,1627.08
41697,2738,834,41697,6,452.46,2714.76
41698,8346,376,41698,4,721.27,2885.08
41699,3501,496,41699,4,895.84,3583.36
41700,5011,111,41700,4,968.5,3874.0
41701,1285,871,41701,9,236.26,2126.34
41702,3461,177,41702,8,114.14,913.12
41703,8843,745,41703,3,450.49,1351.47
41704,2410,352,41704,4,660.13,2640.52
41705,2145,498,41705,6,260.74,1564.44
41706,1401,731,41706,7,764.13,5348.91
41707,3779,633,41707,6,707.46,4244.76
41708,4574,719,41708,6,344.1,2064.6
41709,3178,985,41709,6,321.43,1928.58
41710,1636,628,41710,1,975.32,975.32
41711,5272,568,41711,5,526.57,2632.85
41712,2031,168,41712,5,299.11,1495.55
41713,9549,867,41713,6,556.31,3337.86
41714,6764,899,41714,6,153.92,923.52
41715,6800,158,41715,8,425.86,3406.88
41716,3554,459,41716,3,905.62,2716.86
41717,2087,820,41717,8,985.92,7887.36
41718,3664,162,41718,2,292.5,585.0
41719,1193,840,41719,1,461.63,461.63
41720,2560,592,41720,5,984.4,4922.0
41721,9793,638,41721,4,261.04,1044.16
41722,9604,955,41722,5,443.5,2217.5
41723,1494,468,41723,5,121.56,607.8
41724,2219,570,41724,2,868.16,1736.32
41725,4281,139,41725,10,688.57,6885.7
41726,7824,850,41726,3,438.4,1315.2
41727,2963,434,41727,2,110.37,220.74
41728,5950,620,41728,9,584.9,5264.1
41729,1121,982,41729,7,393.03,2751.21
41730,4513,699,41730,7,147.33,1031.31
41731,4979,121,41731,10,735.44,7354.4
41732,3158,646,41732,4,659.89,2639.56
41733,4914,943,41733,9,755.11,6795.99
41734,9131,458,41734,10,15.58,155.8
41735,2956,351,41735,10,731.85,7318.5
41736,7330,567,41736,5,833.81,4169.05
41737,2567,266,41737,9,932.79,8395.11
41738,5471,723,41738,7,469.04,3283.28
41739,7612,281,41739,9,122.16,1099.44
41740,1947,980,41740,8,149.07,1192.56
41741,7264,199,41741,4,952.44,3809.76
41742,5467,749,41742,5,722.9,3614.5
41743,8991,649,41743,1,901.07,901.07
41744,8327,136,41744,6,830.83,4984.98
41745,2153,164,41745,4,979.92,3919.68
41746,2891,464,41746,1,522.48,522.48
41747,4092,469,41747,5,455.03,2275.15
41748,3628,338,41748,3,616.34,1849.02
41749,1494,352,41749,6,336.9,2021.4
41750,4813,202,41750,9,901.51,8113.59
41751,5038,947,41751,2,259.64,519.28
41752,5656,988,41752,5,434.22,2171.1
41753,5266,325,41753,2,629.81,1259.62
41754,9141,504,41754,6,439.33,2635.98
41755,6377,878,41755,3,919.39,2758.17
41756,9815,926,41756,5,969.21,4846.05
41757,7609,793,41757,4,836.01,3344.04
41758,2221,452,41758,8,643.69,5149.52
41759,9652,726,41759,5,509.26,2546.3
41760,5361,757,41760,5,815.21,4076.05
41761,8713,983,41761,8,254.59,2036.72
41762,4803,958,41762,5,969.66,4848.3
41763,3481,756,41763,4,548.42,2193.68
41764,4871,909,41764,9,756.73,6810.57
41765,1560,620,41765,6,708.61,4251.66
41766,2969,298,41766,1,315.96,315.96
41767,7763,646,41767,4,292.6,1170.4
41768,3088,420,41768,2,642.32,1284.64
41769,1548,173,41769,2,457.17,914.34
41770,8595,571,41770,6,886.83,5320.98
41771,8936,800,41771,4,437.42,1749.68
41772,6247,190,41772,5,555.38,2776.9
41773,2532,199,41773,3,339.04,1017.12
41774,5820,197,41774,10,373.36,3733.6
41775,4275,416,41775,9,812.8,7315.2
41776,7306,941,41776,9,476.69,4290.21
41777,4318,187,41777,10,877.38,8773.8
41778,5450,383,41778,7,786.1,5502.7
41779,4291,845,41779,9,707.12,6364.08
41780,3047,736,41780,10,39.48,394.8
41781,1722,533,41781,2,188.85,377.7
41782,9162,901,41782,5,423.6,2118.0
41783,5982,212,41783,6,249.41,1496.46
41784,4864,766,41784,9,964.95,8684.55
41785,8194,613,41785,7,730.53,5113.71
41786,8703,614,41786,1,749.63,749.63
41787,4364,954,41787,8,24.37,194.96
41788,1514,462,41788,3,889.88,2669.64
41789,5079,920,41789,2,670.24,1340.48
41790,7208,164,41790,2,143.47,286.94
41791,6833,900,41791,10,864.1,8641.0
41792,6644,353,41792,3,860.68,2582.04
41793,4329,217,41793,2,689.61,1379.22
41794,3569,580,41794,6,752.05,4512.3
41795,8265,152,41795,10,432.01,4320.1
41796,5724,805,41796,6,11.93,71.58
41797,6966,914,41797,2,65.66,131.32
41798,8938,801,41798,7,194.34,1360.38
41799,3607,684,41799,6,614.32,3685.92
41800,9221,787,41800,2,41.46,82.92
41801,7931,827,41801,6,754.3,4525.8
41802,1906,705,41802,10,266.44,2664.4
41803,9975,656,41803,3,405.28,1215.84
41804,8202,604,41804,2,707.27,1414.54
41805,5891,694,41805,1,573.65,573.65
41806,1144,346,41806,5,860.46,4302.3
41807,3075,349,41807,3,525.14,1575.42
41808,5539,429,41808,9,243.23,2189.07
41809,3112,885,41809,6,494.16,2964.96
41810,9456,354,41810,7,577.51,4042.57
41811,6100,669,41811,1,980.68,980.68
41812,4763,175,41812,1,392.36,392.36
41813,8533,193,41813,6,973.97,5843.82
41814,7666,311,41814,8,913.04,7304.32
41815,9583,165,41815,1,635.25,635.25
41816,6264,279,41816,3,227.39,682.17
41817,5989,991,41817,10,575.36,5753.6
41818,1981,227,41818,6,947.03,5682.18
41819,7420,436,41819,8,608.84,4870.72
41820,6685,349,41820,2,574.47,1148.94
41821,3660,569,41821,1,758.22,758.22
41822,1380,202,41822,9,680.55,6124.95
41823,2053,908,41823,5,813.61,4068.05
41824,7382,200,41824,8,333.34,2666.72
41825,3192,707,41825,6,235.99,1415.94
41826,1499,529,41826,2,306.01,612.02
41827,5361,655,41827,10,387.71,3877.1
41828,6051,445,41828,3,822.86,2468.58
41829,8173,548,41829,7,427.1,2989.7
41830,6863,472,41830,5,892.8,4464.0
41831,1011,624,41831,9,384.39,3459.51
41832,7316,110,41832,3,707.01,2121.03
41833,1383,881,41833,9,548.48,4936.32
41834,2704,826,41834,5,438.84,2194.2
41835,2252,800,41835,4,324.23,1296.92
41836,2015,771,41836,10,865.61,8656.1
41837,8421,757,41837,10,563.44,5634.4
41838,9620,547,41838,7,118.9,832.3
41839,7711,368,41839,4,646.4,2585.6
41840,9356,870,41840,2,813.33,1626.66
41841,8160,743,41841,4,507.83,2031.32
41842,5126,940,41842,8,297.73,2381.84
41843,5314,478,41843,2,716.59,1433.18
41844,8015,918,41844,8,212.38,1699.04
41845,4593,135,41845,8,800.97,6407.76
41846,9955,653,41846,9,273.59,2462.31
41847,9102,871,41847,4,525.87,2103.48
41848,3813,208,41848,8,665.88,5327.04
41849,8566,225,41849,8,128.79,1030.32
41850,9666,166,41850,3,379.92,1139.76
41851,7551,682,41851,5,254.92,1274.6
41852,3357,137,41852,8,623.34,4986.72
41853,8336,204,41853,6,154.3,925.8
41854,2251,413,41854,4,575.64,2302.56
41855,4352,544,41855,2,668.27,1336.54
41856,8348,541,41856,2,391.37,782.74
41857,2371,690,41857,10,935.94,9359.4
41858,9759,307,41858,8,570.97,4567.76
41859,9195,587,41859,1,502.36,502.36
41860,9974,706,41860,1,542.05,542.05
41861,7410,814,41861,10,10.78,107.8
41862,7069,524,41862,7,178.86,1252.02
41863,1595,139,41863,6,697.04,4182.24
41864,9513,373,41864,8,105.99,847.92
41865,8044,882,41865,6,607.67,3646.02
41866,9571,270,41866,5,667.99,3339.95
41867,3516,720,41867,4,764.65,3058.6
41868,2598,621,41868,6,621.6,3729.6
41869,6801,383,41869,1,357.88,357.88
41870,3906,845,41870,2,684.22,1368.44
41871,8225,915,41871,2,335.66,671.32
41872,2188,709,41872,7,86.89,608.23
41873,4312,790,41873,2,880.84,1761.68
41874,6953,370,41874,10,345.08,3450.8
41875,6044,201,41875,6,477.07,2862.42
41876,8425,915,41876,2,67.77,135.54
41877,4146,262,41877,8,679.42,5435.36
41878,2753,151,41878,4,111.11,444.44
41879,2893,820,41879,9,116.22,1045.98
41880,8092,416,41880,8,31.14,249.12
41881,9367,187,41881,8,799.91,6399.28
41882,5468,898,41882,3,911.04,2733.12
41883,1009,791,41883,5,759.54,3797.7
41884,8819,545,41884,1,403.76,403.76
41885,4524,390,41885,1,774.04,774.04
41886,9963,445,41886,7,812.62,5688.34
41887,1725,412,41887,5,264.11,1320.55
41888,4176,345,41888,9,204.0,1836.0
41889,9330,627,41889,4,279.52,1118.08
41890,8076,998,41890,8,405.24,3241.92
41891,4933,395,41891,5,265.53,1327.65
41892,3653,626,41892,4,666.33,2665.32
41893,8463,403,41893,4,332.2,1328.8
41894,8277,865,41894,4,500.73,2002.92
41895,2515,924,41895,10,479.17,4791.7
41896,2487,916,41896,5,738.09,3690.45
41897,9116,960,41897,5,885.59,4427.95
41898,4363,988,41898,8,460.11,3680.88
41899,2283,153,41899,6,528.02,3168.12
41900,9377,820,41900,5,869.24,4346.2
41901,1079,559,41901,10,822.82,8228.2
41902,9269,440,41902,10,731.55,7315.5
41903,6613,982,41903,1,150.88,150.88
41904,4331,998,41904,8,115.49,923.92
41905,8521,307,41905,6,622.24,3733.44
41906,9465,446,41906,9,31.36,282.24
41907,9978,282,41907,9,934.0,8406.0
41908,1673,495,41908,6,829.68,4978.08
41909,3294,680,41909,5,639.37,3196.85
41910,6310,274,41910,9,628.55,5656.95
41911,5023,453,41911,9,358.92,3230.28
41912,1983,575,41912,1,632.66,632.66
41913,1345,975,41913,3,626.38,1879.14
41914,2131,611,41914,8,793.5,6348.0
41915,4938,834,41915,8,578.89,4631.12
41916,6138,406,41916,4,41.27,165.08
41917,1613,771,41917,8,576.48,4611.84
41918,1254,249,41918,1,454.84,454.84
41919,6990,666,41919,4,811.76,3247.04
41920,5457,529,41920,6,335.71,2014.26
41921,7158,388,41921,6,191.13,1146.78
41922,1941,348,41922,6,541.15,3246.9
41923,9381,739,41923,7,77.11,539.77
41924,3421,518,41924,4,57.01,228.04
41925,8917,644,41925,3,703.17,2109.51
41926,9942,958,41926,10,932.91,9329.1
41927,5024,295,41927,3,751.49,2254.47
41928,7209,377,41928,8,631.73,5053.84
41929,6148,789,41929,2,302.66,605.32
41930,7338,103,41930,9,974.03,8766.27
41931,5496,268,41931,6,609.76,3658.56
41932,6125,682,41932,7,788.78,5521.46
41933,9623,810,41933,2,868.3,1736.6
41934,9369,688,41934,7,635.18,4446.26
41935,4117,661,41935,2,585.68,1171.36
41936,7884,243,41936,1,440.98,440.98
41937,9153,511,41937,5,174.49,872.45
41938,2054,448,41938,8,965.29,7722.32
41939,8162,923,41939,6,531.71,3190.26
41940,6634,719,41940,3,219.52,658.56
41941,3123,980,41941,2,885.17,1770.34
41942,3905,552,41942,1,126.4,126.4
41943,1026,782,41943,4,410.35,1641.4
41944,7761,652,41944,5,999.86,4999.3
41945,7620,402,41945,3,707.36,2122.08
41946,6699,140,41946,2,776.85,1553.7
41947,5750,307,41947,1,730.54,730.54
